date,spx_ret,ust10_chg,hy_oas,vix
2017-04-18,0.0014,0.049,4.98,17.49
2017-04-19,-0.02306,0.006,4.98,15.82
2017-04-20,-0.02562,-0.029,4.97,21.2
2017-04-21,0.00377,0.063,4.97,18.36
2017-04-24,-0.00809,0.069,4.97,18.68
2017-04-25,-0.0126,0.021,4.97,17.37
2017-04-26,-0.00068,0.038,4.97,15.66
2017-04-27,0.00882,0.041,4.97,17.88
2017-04-28,-0.02014,0.066,4.97,17.52
2017-05-01,-0.00608,0.039,4.98,19.06
2017-05-02,0.02134,-0.043,4.98,19.36
2017-05-03,-0.01485,0.09,4.98,19.15
2017-05-04,0.01238,0.053,4.97,19.48
2017-05-05,-0.00659,-0.01,4.98,20.71
2017-05-08,0.00784,-0.031,4.97,18.58
2017-05-09,0.01556,0.03,4.98,19.65
2017-05-10,0.01058,-0.001,4.98,18.74
2017-05-11,0.01293,0.023,4.98,15.15
2017-05-12,-0.01592,0.04,4.98,17.77
2017-05-15,0.01579,-0.013,4.98,16.7
2017-05-16,-0.01174,-0.035,4.98,18.35
2017-05-17,0.00383,0.025,4.98,16.81
2017-05-18,0.00382,-0.011,4.98,18.91
2017-05-19,0.00699,0.016,4.98,19.47
2017-05-22,0.00492,-0.044,4.98,19.81
2017-05-23,-0.01161,-0.0,4.98,20.43
2017-05-24,-0.0187,0.039,4.98,15.49
2017-05-25,0.01241,0.034,4.98,16.2
2017-05-26,0.0028,-0.022,4.98,22.39
2017-05-29,0.01629,-0.037,4.98,19.51
2017-05-30,-0.00043,0.011,4.98,18.34
2017-05-31,-0.01947,0.032,4.98,18.05
2017-06-01,0.01373,0.026,4.98,17.91
2017-06-02,-0.00499,-0.01,4.98,15.1
2017-06-05,0.00499,0.022,4.98,16.84
2017-06-06,-0.00886,0.07,4.98,17.83
2017-06-07,0.02322,0.018,4.98,16.93
2017-06-08,-0.01207,-0.055,4.98,17.12
2017-06-09,-0.00452,0.018,4.98,21.84
2017-06-12,0.0017,0.092,4.98,17.62
2017-06-13,-0.01509,-0.041,4.98,18.42
2017-06-14,0.00483,0.011,4.98,18.36
2017-06-15,0.02277,0.001,4.98,18.88
2017-06-16,-0.00667,0.014,4.98,17.28
2017-06-19,0.00573,0.018,4.98,19.87
2017-06-20,-0.03829,0.056,4.98,18.67
2017-06-21,-0.00035,0.013,4.97,16.07
2017-06-22,-0.00418,0.061,4.98,17.84
2017-06-23,-0.01126,0.005,4.98,17.74
2017-06-26,0.01534,-0.004,4.97,17.67
2017-06-27,-0.00437,-0.017,4.98,18.76
2017-06-28,-0.00228,-0.063,4.98,18.95
2017-06-29,-0.00508,0.021,4.98,18.77
2017-06-30,-0.02664,0.092,4.98,18.51
2017-07-03,-0.01565,0.028,4.98,18.13
2017-07-04,0.01366,0.037,4.98,14.77
2017-07-05,-0.02934,-0.007,4.98,19.17
2017-07-06,-0.01053,0.0,4.98,18.73
2017-07-07,-0.0054,0.049,4.98,16.52
2017-07-10,0.02461,0.09,4.98,18.42
2017-07-11,0.01096,0.07,4.98,18.97
2017-07-12,-0.0076,0.042,4.98,19.76
2017-07-13,0.01846,0.011,4.98,18.77
2017-07-14,-0.01017,0.018,4.98,18.48
2017-07-17,0.01433,-0.02,4.98,19.42
2017-07-18,-0.01882,-0.048,4.98,17.54
2017-07-19,0.01523,-0.035,4.98,18.62
2017-07-20,-0.00549,0.012,4.98,17.07
2017-07-21,-0.0142,-0.002,4.98,19.67
2017-07-24,-0.00284,-0.049,4.98,15.59
2017-07-25,0.00408,0.009,4.98,19.23
2017-07-26,-0.00673,-0.003,4.98,18.03
2017-07-27,0.00796,-0.037,4.98,19.45
2017-07-28,-0.00796,-0.005,4.98,16.83
2017-07-31,0.00889,-0.003,4.98,18.13
2017-08-01,0.00639,-0.015,4.98,18.09
2017-08-02,-0.00065,0.047,4.98,18.65
2017-08-03,-0.00598,-0.066,4.98,16.43
2017-08-04,0.00232,-0.069,4.98,18.95
2017-08-07,0.0079,0.01,4.98,15.23
2017-08-08,0.02907,0.014,4.98,17.0
2017-08-09,0.01335,0.026,4.98,15.66
2017-08-10,0.01386,-0.012,4.98,19.24
2017-08-11,0.04344,-0.027,4.98,18.6
2017-08-14,0.00742,0.01,4.98,18.68
2017-08-15,0.00699,-0.008,4.98,20.21
2017-08-16,0.01006,0.072,4.98,17.53
2017-08-17,-0.01393,-0.003,4.98,18.91
2017-08-18,-0.00601,0.008,4.98,18.1
2017-08-21,-0.00689,0.109,4.98,17.87
2017-08-22,0.00927,0.002,4.98,19.96
2017-08-23,-0.00224,0.032,4.98,21.12
2017-08-24,0.00214,0.036,4.98,17.35
2017-08-25,0.01542,0.039,4.98,19.25
2017-08-28,0.01228,0.022,4.98,18.48
2017-08-29,-0.00206,0.018,4.98,18.5
2017-08-30,-0.00918,0.014,4.98,18.37
2017-08-31,0.01609,-0.013,4.98,17.5
2017-09-01,0.01103,0.023,4.98,12.62
2017-09-04,-0.02229,0.091,4.98,20.3
2017-09-05,-0.00418,0.058,4.98,16.96
2017-09-06,0.00252,0.022,4.98,17.64
2017-09-07,0.0111,0.044,4.98,17.67
2017-09-08,0.01294,-0.025,4.98,16.82
2017-09-11,0.00417,-0.0,4.98,18.36
2017-09-12,0.00839,0.048,4.98,17.93
2017-09-13,0.0011,0.069,4.98,16.93
2017-09-14,-0.00923,-0.021,4.98,18.22
2017-09-15,-0.00346,-0.009,4.98,17.95
2017-09-18,0.00047,0.097,4.98,19.39
2017-09-19,-0.00029,0.014,4.98,15.99
2017-09-20,-0.0262,0.083,4.98,16.79
2017-09-21,-0.00536,0.018,4.98,19.09
2017-09-22,0.00099,0.02,4.98,17.04
2017-09-25,-0.00374,-0.002,4.98,16.64
2017-09-26,-0.00326,0.048,4.98,17.11
2017-09-27,0.00703,0.064,4.98,17.85
2017-09-28,-0.01491,-0.031,4.98,17.85
2017-09-29,-0.02259,-0.004,4.99,17.69
2017-10-02,-0.00467,0.047,4.98,16.46
2017-10-03,0.0109,0.005,4.99,19.16
2017-10-04,0.02383,-0.01,4.99,19.99
2017-10-05,0.01115,0.05,4.99,15.13
2017-10-06,-0.02036,0.054,4.99,15.67
2017-10-09,-0.00305,-0.008,4.99,19.5
2017-10-10,0.00379,0.018,4.99,20.35
2017-10-11,0.00269,-0.038,4.99,14.81
2017-10-12,0.00775,-0.026,4.99,19.22
2017-10-13,-0.01264,0.015,4.99,20.46
2017-10-16,0.00111,0.011,4.99,16.71
2017-10-17,0.00608,-0.029,4.98,20.37
2017-10-18,0.01176,-0.019,4.98,17.73
2017-10-19,-0.01108,-0.033,4.98,18.47
2017-10-20,-0.00463,0.028,4.98,16.92
2017-10-23,-0.03765,-0.069,4.98,19.5
2017-10-24,-0.0085,-0.03,4.98,19.25
2017-10-25,-0.00714,-0.065,4.98,20.59
2017-10-26,-0.01407,0.027,4.98,20.16
2017-10-27,0.00252,-0.062,4.98,17.99
2017-10-30,-0.00058,0.011,4.98,22.66
2017-10-31,-0.03143,0.076,4.99,20.03
2017-11-01,0.00322,0.077,4.99,18.81
2017-11-02,-0.0128,-0.062,4.99,16.5
2017-11-03,0.007,0.022,4.99,15.7
2017-11-06,-0.01775,-0.03,4.99,15.83
2017-11-07,0.00062,-0.038,4.99,16.6
2017-11-08,-0.00376,0.005,4.99,20.07
2017-11-09,0.00444,0.059,4.99,18.73
2017-11-10,0.00195,0.034,4.99,17.08
2017-11-13,-0.00337,-0.019,4.99,17.8
2017-11-14,-0.02131,0.038,4.99,17.61
2017-11-15,-0.02048,-0.08,4.99,19.2
2017-11-16,-0.00797,-0.02,4.99,16.68
2017-11-17,8e-05,-0.023,4.99,18.52
2017-11-20,-0.00832,0.013,4.99,18.45
2017-11-21,0.00895,0.002,4.99,16.73
2017-11-22,-0.00371,0.004,4.99,20.38
2017-11-23,-0.01331,0.003,4.99,17.56
2017-11-24,-0.00369,0.011,4.99,16.51
2017-11-27,0.00336,0.032,4.99,19.28
2017-11-28,0.00475,0.016,4.99,18.08
2017-11-29,0.0265,-0.001,4.99,18.61
2017-11-30,-0.00916,0.026,4.99,16.22
2017-12-01,-0.00083,0.043,4.99,19.22
2017-12-04,0.00617,-0.012,4.99,21.26
2017-12-05,-0.00013,0.008,4.99,16.11
2017-12-06,-0.00681,0.056,4.99,18.53
2017-12-07,-0.02149,-0.034,4.99,16.82
2017-12-08,-0.00695,0.082,4.99,22.03
2017-12-11,-0.01483,-0.044,4.99,19.86
2017-12-12,-0.02397,-0.004,4.99,18.42
2017-12-13,-0.01094,-0.028,4.99,16.16
2017-12-14,-0.01446,0.098,4.99,16.52
2017-12-15,0.00837,-0.01,4.99,19.12
2017-12-18,0.00862,-0.01,4.99,15.96
2017-12-19,-0.01245,-0.005,4.99,16.0
2017-12-20,-0.00344,0.014,4.99,18.01
2017-12-21,-0.02582,-0.003,4.99,18.2
2017-12-22,-0.00672,0.005,4.99,18.57
2017-12-25,0.00579,-0.131,4.99,17.34
2017-12-26,0.01175,0.012,4.99,19.38
2017-12-27,-0.00978,0.011,4.99,16.71
2017-12-28,0.01493,0.052,4.99,18.94
2017-12-29,-0.02102,0.062,4.99,18.32
2018-01-01,-0.01727,0.002,4.99,18.9
2018-01-02,0.01014,0.043,4.99,19.77
2018-01-03,0.0236,-0.034,4.99,17.32
2018-01-04,0.00711,0.041,4.99,17.01
2018-01-05,-0.00036,-0.013,4.99,15.47
2018-01-08,-0.03053,-0.037,4.99,14.97
2018-01-09,-0.02811,0.003,4.99,17.74
2018-01-10,0.00201,0.066,4.99,17.84
2018-01-11,-0.00481,0.017,4.99,16.37
2018-01-12,-0.01528,0.07,4.99,16.69
2018-01-15,0.00112,-0.02,4.99,20.29
2018-01-16,0.00181,0.052,4.99,19.31
2018-01-17,0.01342,-0.016,4.99,16.11
2018-01-18,0.00211,0.019,4.99,17.34
2018-01-19,0.0174,0.019,4.99,18.61
2018-01-22,0.00031,0.036,4.99,17.06
2018-01-23,-0.00141,0.02,4.99,16.79
2018-01-24,0.0151,-0.02,4.99,17.49
2018-01-25,-0.0135,0.045,4.99,19.64
2018-01-26,0.0396,0.079,4.99,19.77
2018-01-29,0.00545,-0.013,4.99,16.9
2018-01-30,0.00553,-0.063,4.99,18.69
2018-01-31,0.00755,0.03,4.99,17.99
2018-02-01,0.02648,-0.003,4.99,16.49
2018-02-02,0.0113,0.005,4.99,17.55
2018-02-05,-0.02227,0.032,4.99,16.1
2018-02-06,0.01985,-0.008,4.99,19.74
2018-02-07,-0.00457,-0.001,4.99,20.33
2018-02-08,0.0017,0.006,4.99,17.38
2018-02-09,-0.01771,0.069,4.99,17.03
2018-02-12,0.00757,0.011,4.99,19.58
2018-02-13,-0.00892,-0.039,4.99,19.82
2018-02-14,0.0016,-0.038,4.99,16.33
2018-02-15,-0.00378,0.016,4.99,17.78
2018-02-16,0.02715,-0.035,4.99,17.91
2018-02-19,0.02795,-0.052,4.99,16.84
2018-02-20,0.00085,0.035,4.99,18.58
2018-02-21,0.0011,0.037,4.99,16.95
2018-02-22,-0.00503,-0.005,4.99,17.19
2018-02-23,0.01568,0.022,4.99,17.85
2018-02-26,-0.0044,0.018,4.99,15.77
2018-02-27,-0.0057,0.034,4.99,14.92
2018-02-28,0.0139,0.034,4.99,19.38
2018-03-01,-0.00734,-0.094,4.99,16.89
2018-03-02,-0.00033,0.0,4.99,21.2
2018-03-05,-0.02194,0.031,4.99,20.96
2018-03-06,0.01006,-0.006,4.99,17.24
2018-03-07,0.02737,0.011,4.99,21.51
2018-03-08,0.0103,0.04,4.99,19.41
2018-03-09,0.02067,0.013,4.99,17.03
2018-03-12,-0.01165,0.07,4.99,14.13
2018-03-13,0.00351,0.055,4.99,19.03
2018-03-14,-0.013,0.005,4.99,18.05
2018-03-15,-0.00299,0.002,4.99,18.65
2018-03-16,0.01101,-0.104,4.99,17.66
2018-03-19,0.00163,-0.003,4.99,16.28
2018-03-20,-0.01958,-0.044,4.99,17.36
2018-03-21,-0.01821,0.019,4.99,19.06
2018-03-22,-0.01914,0.016,4.99,17.47
2018-03-23,0.00708,0.038,4.99,17.46
2018-03-26,0.02909,0.066,4.99,15.72
2018-03-27,0.01927,0.009,4.99,18.14
2018-03-28,-0.02634,0.101,4.99,16.33
2018-03-29,0.0201,0.019,4.99,19.38
2018-03-30,0.01331,-0.042,4.99,16.9
2018-04-02,-0.02143,-0.012,4.99,17.56
2018-04-03,-0.00404,-0.005,4.99,21.25
2018-04-04,0.01554,0.034,4.99,17.54
2018-04-05,0.00791,-0.028,4.99,17.34
2018-04-06,-0.01813,-0.002,4.99,18.88
2018-04-09,0.00875,0.004,4.99,15.32
2018-04-10,-0.03878,-0.048,7.99,29.88
2018-04-11,-0.00431,0.002,7.99,29.49
2018-04-12,0.02018,-0.004,7.99,28.79
2018-04-13,3e-05,0.017,7.99,22.93
2018-04-16,-0.00928,-0.043,7.99,27.61
2018-04-17,0.01571,0.018,7.99,26.09
2018-04-18,0.01725,-0.085,7.99,29.69
2018-04-19,0.02328,-0.086,7.99,29.58
2018-04-20,0.01544,-0.079,7.99,28.58
2018-04-23,0.01916,-0.03,7.99,26.2
2018-04-24,0.01289,0.018,7.99,30.24
2018-04-25,0.00448,-0.054,7.99,27.61
2018-04-26,0.00131,-0.049,7.99,30.71
2018-04-27,-0.00457,-0.039,7.99,28.4
2018-04-30,-0.02212,-0.007,7.99,28.76
2018-05-01,-0.0175,-0.049,7.99,27.31
2018-05-02,-0.00538,-0.051,7.99,30.11
2018-05-03,0.00405,-0.084,7.99,28.91
2018-05-04,0.02563,-0.053,7.99,30.16
2018-05-07,-0.00105,0.017,7.99,28.27
2018-05-08,0.01776,-0.026,7.99,27.93
2018-05-09,0.01913,-0.06,7.99,28.89
2018-05-10,-0.00447,0.019,7.99,30.16
2018-05-11,0.0104,-0.053,7.99,29.53
2018-05-14,-0.00468,0.027,7.99,28.21
2018-05-15,0.0235,0.026,7.99,25.21
2018-05-16,0.01115,-0.028,7.99,29.22
2018-05-17,-0.02173,-0.09,8.0,25.84
2018-05-18,0.00261,0.062,8.0,28.05
2018-05-21,0.02937,-0.015,8.0,27.83
2018-05-22,-0.00356,-0.043,8.0,25.87
2018-05-23,0.00776,0.008,8.0,28.56
2018-05-24,0.00953,-0.002,8.0,31.23
2018-05-25,-0.01896,0.022,8.0,27.53
2018-05-28,0.00889,-0.056,7.99,29.15
2018-05-29,-0.02539,-0.017,7.99,31.53
2018-05-30,-0.01156,-0.077,7.99,29.29
2018-05-31,0.01906,-0.003,7.99,27.03
2018-06-01,0.00612,-0.031,7.99,28.36
2018-06-04,-0.00578,-0.019,7.99,28.72
2018-06-05,0.00774,-0.036,7.99,30.15
2018-06-06,-0.00138,-0.04,8.0,29.82
2018-06-07,-7e-05,-0.065,8.0,23.85
2018-06-08,0.01152,0.002,8.0,26.72
2018-06-11,-0.01339,0.03,8.0,27.89
2018-06-12,0.00043,-0.052,8.0,26.48
2018-06-13,-0.00592,-0.008,8.0,22.45
2018-06-14,-0.02884,-0.013,8.0,26.91
2018-06-15,-0.01687,-0.03,8.0,27.99
2018-06-18,0.02793,-0.091,7.99,27.21
2018-06-19,0.00663,-0.082,8.0,26.5
2018-06-20,-0.02412,-0.061,8.0,28.06
2018-06-21,-0.02803,-0.116,8.0,28.51
2018-06-22,-0.00232,0.026,8.0,27.3
2018-06-25,0.0278,-0.015,8.0,30.06
2018-06-26,-0.00366,-0.031,8.0,28.09
2018-06-27,0.02323,-0.118,8.0,26.69
2018-06-28,0.00603,-0.103,8.0,26.31
2018-06-29,0.00818,-0.03,8.0,27.68
2018-07-02,-0.02434,0.049,7.99,29.67
2018-07-03,0.01658,-0.058,7.99,26.76
2018-07-04,-0.00633,0.005,7.99,28.89
2018-07-05,0.01524,-0.049,7.99,28.14
2018-07-06,-0.01496,-0.028,7.99,30.99
2018-07-09,0.00289,0.019,7.99,28.59
2018-07-10,0.00604,-0.044,7.99,26.95
2018-07-11,-0.00307,-0.058,7.99,29.1
2018-07-12,0.00698,0.027,7.99,29.16
2018-07-13,-0.0051,-0.028,7.99,27.4
2018-07-16,-0.01198,0.014,7.99,26.25
2018-07-17,0.0286,-0.057,7.99,28.8
2018-07-18,0.01858,0.026,7.99,28.1
2018-07-19,-0.014,-0.019,7.99,25.73
2018-07-20,0.00993,-0.013,7.99,28.38
2018-07-23,-0.01367,-0.025,7.99,27.04
2018-07-24,-0.02162,-0.05,7.99,25.73
2018-07-25,0.01831,-0.03,7.99,27.47
2018-07-26,-0.03097,-0.048,7.99,29.92
2018-07-27,0.01638,0.008,7.99,29.81
2018-07-30,-0.00485,-0.038,7.99,29.42
2018-07-31,-0.00411,-0.09,7.99,28.4
2018-08-01,0.00708,-0.097,7.99,28.89
2018-08-02,0.01016,-0.099,7.99,28.15
2018-08-03,-0.01517,-0.005,7.99,26.34
2018-08-06,0.01262,-0.076,7.99,26.64
2018-08-07,0.00174,-0.018,7.99,27.09
2018-08-08,-0.02291,-0.025,7.99,30.1
2018-08-09,-0.00336,-0.033,7.99,29.62
2018-08-10,0.02456,-0.012,7.99,26.38
2018-08-13,0.02988,-0.024,7.99,28.08
2018-08-14,0.01261,-0.138,7.99,27.4
2018-08-15,-0.02173,-0.043,7.99,27.77
2018-08-16,0.00853,-0.013,8.0,27.2
2018-08-17,0.01502,0.036,8.0,30.11
2018-08-20,0.01276,0.037,8.0,27.97
2018-08-21,0.01383,-0.085,8.0,28.32
2018-08-22,0.00624,-0.044,8.0,28.34
2018-08-23,-0.0016,-0.093,8.0,26.46
2018-08-24,-0.01125,0.031,8.0,28.16
2018-08-27,-0.03446,0.011,8.0,29.59
2018-08-28,0.00581,-0.016,8.0,30.21
2018-08-29,0.00305,-0.023,8.0,26.28
2018-08-30,0.00974,0.025,8.0,25.72
2018-08-31,-0.02438,0.018,8.0,28.09
2018-09-03,0.01131,0.016,8.0,29.66
2018-09-04,0.03668,-0.012,8.0,28.54
2018-09-05,0.00111,-0.044,8.0,29.02
2018-09-06,-0.00141,0.001,8.0,25.96
2018-09-07,0.00526,0.003,8.0,27.14
2018-09-10,0.03628,-0.038,8.0,24.71
2018-09-11,-0.01873,-0.044,8.0,27.79
2018-09-12,0.00336,0.015,8.0,24.75
2018-09-13,-0.01469,0.037,8.0,30.0
2018-09-14,-0.01015,-0.06,8.0,30.33
2018-09-17,-0.00119,-0.041,8.0,28.21
2018-09-18,0.02395,-0.016,8.0,25.73
2018-09-19,0.03212,-0.011,8.0,28.56
2018-09-20,0.00777,-0.051,8.0,30.79
2018-09-21,-0.00708,0.045,8.0,28.71
2018-09-24,0.04457,-0.013,8.0,29.78
2018-09-25,-0.008,-0.009,8.0,27.27
2018-09-26,-0.01058,0.04,8.0,26.69
2018-09-27,-0.03225,-0.048,8.0,27.89
2018-09-28,0.02483,-0.034,8.0,25.11
2018-10-01,0.01713,-0.08,8.0,31.4
2018-10-02,0.04322,-0.037,8.0,28.21
2018-10-03,-0.02531,-0.09,8.0,29.3
2018-10-04,0.02595,-0.0,8.0,27.31
2018-10-05,0.00096,-0.013,8.0,25.69
2018-10-08,0.01421,-0.041,8.0,30.14
2018-10-09,-0.02996,-0.034,8.0,26.31
2018-10-10,0.02613,0.0,7.99,28.52
2018-10-11,0.01386,-0.075,8.0,28.66
2018-10-12,-0.001,-0.022,7.99,28.11
2018-10-15,0.01131,-0.002,7.99,26.82
2018-10-16,-0.01408,-0.101,7.99,27.78
2018-10-17,-0.01073,-0.003,7.99,26.57
2018-10-18,-0.00864,-0.097,7.99,29.21
2018-10-19,-0.03365,-0.035,7.99,28.86
2018-10-22,0.01521,-0.077,7.99,27.97
2018-10-23,0.02115,0.027,7.99,27.15
2018-10-24,-0.01292,-0.076,7.99,31.16
2018-10-25,0.00597,-0.096,7.99,26.05
2018-10-26,-0.00508,-0.025,7.99,25.68
2018-10-29,0.00561,-0.047,7.99,27.88
2018-10-30,-0.0116,-0.09,7.99,27.61
2018-10-31,-0.0162,-0.009,7.99,29.65
2018-11-01,0.01864,-0.11,7.99,28.97
2018-11-02,-0.00145,-0.071,7.99,28.04
2018-11-05,0.0361,-0.053,7.99,28.75
2018-11-06,0.00053,0.002,7.99,28.72
2018-11-07,-0.01697,0.022,7.99,31.16
2018-11-08,0.02178,0.014,8.0,28.38
2018-11-09,0.01105,-0.036,7.99,26.98
2018-11-12,0.01278,-0.127,7.99,28.3
2018-11-13,0.02113,-0.014,8.0,24.07
2018-11-14,-0.01205,0.029,8.0,27.95
2018-11-15,-0.00259,0.019,8.0,29.64
2018-11-16,-0.00339,-0.011,7.99,28.9
2018-11-19,-0.02353,-0.078,7.99,28.45
2018-11-20,-0.00504,-0.051,7.99,28.97
2018-11-21,0.02375,0.047,7.99,29.65
2018-11-22,0.00397,-0.087,7.99,30.14
2018-11-23,-0.02453,-0.076,7.99,28.67
2018-11-26,-0.02831,0.008,7.99,27.53
2018-11-27,0.02967,-0.047,7.99,24.53
2018-11-28,-0.00193,-0.077,7.99,29.47
2018-11-29,-0.01195,0.031,7.99,28.77
2018-11-30,-0.00523,-0.012,7.99,28.23
2018-12-03,-0.02689,-0.045,7.99,26.97
2018-12-04,0.02532,-0.076,7.99,29.45
2018-12-05,-0.00737,0.052,7.99,27.61
2018-12-06,0.02431,-0.031,7.99,27.95
2018-12-07,0.00063,0.026,7.99,27.92
2018-12-10,0.02543,0.006,7.99,28.67
2018-12-11,0.00432,-0.051,7.99,26.28
2018-12-12,0.01506,-0.051,7.99,28.84
2018-12-13,0.01264,0.028,7.99,26.92
2018-12-14,0.01092,0.029,7.99,26.97
2018-12-17,0.00596,-0.105,7.99,29.33
2018-12-18,-0.00449,-0.008,7.99,26.51
2018-12-19,0.03418,-0.035,7.99,29.33
2018-12-20,-0.01662,-0.071,7.99,28.15
2018-12-21,-0.00022,-0.02,7.99,25.53
2018-12-24,-3e-05,-0.084,7.99,30.05
2018-12-25,0.00694,-0.049,7.99,28.47
2018-12-26,-0.00803,-0.062,7.99,28.59
2018-12-27,0.00537,-0.05,7.99,29.51
2018-12-28,-0.00334,-0.033,7.99,30.25
2018-12-31,-0.02878,-0.071,7.99,28.3
2019-01-01,-0.00013,0.033,7.99,28.93
2019-01-02,-0.02011,-0.01,7.99,28.56
2019-01-03,-0.03152,0.042,7.99,27.49
2019-01-04,0.00216,-0.036,7.99,25.62
2019-01-07,0.00848,-0.052,7.99,28.32
2019-01-08,0.00918,0.04,7.99,30.07
2019-01-09,0.00991,-0.053,7.99,28.87
2019-01-10,-0.03509,-0.037,7.99,26.4
2019-01-11,-0.0248,-0.001,7.99,29.65
2019-01-14,0.03522,-0.08,7.99,27.54
2019-01-15,-0.01915,-0.002,7.99,24.86
2019-01-16,0.0107,-0.007,7.99,29.53
2019-01-17,-0.01266,0.021,7.99,26.58
2019-01-18,0.00113,0.006,7.99,30.67
2019-01-21,-0.0117,0.022,7.99,29.72
2019-01-22,0.00981,-0.034,7.99,27.66
2019-01-23,0.00216,-0.065,7.99,28.69
2019-01-24,-0.00837,0.054,7.99,31.64
2019-01-25,-0.0192,-0.091,7.99,29.5
2019-01-28,0.00452,-0.087,7.99,28.36
2019-01-29,-0.02213,-0.007,7.99,32.33
2019-01-30,0.00739,0.035,7.99,28.18
2019-01-31,0.04698,-0.022,7.99,28.87
2019-02-01,0.024,0.01,7.99,26.6
2019-02-04,0.01263,-0.11,7.99,25.49
2019-02-05,-0.00184,-0.05,7.99,27.57
2019-02-06,-0.0352,-0.105,7.99,28.06
2019-02-07,-0.0241,0.001,7.99,28.49
2019-02-08,0.02279,-0.092,7.99,25.87
2019-02-11,-0.01452,-0.081,7.99,28.99
2019-02-12,-0.01289,-0.009,7.99,26.75
2019-02-13,-0.00328,0.012,7.99,28.91
2019-02-14,-0.01942,-0.036,7.99,29.4
2019-02-15,-0.02238,-0.007,7.99,27.41
2019-02-18,-0.00121,-0.008,7.99,26.55
2019-02-19,-0.01635,-0.039,7.99,30.32
2019-02-20,-0.01364,-0.074,7.99,29.31
2019-02-21,-0.01436,-0.007,7.99,28.23
2019-02-22,0.0091,-0.005,7.99,30.2
2019-02-25,-0.00448,0.006,7.99,28.12
2019-02-26,-0.00351,-0.018,7.99,27.07
2019-02-27,0.01045,-0.077,7.99,26.5
2019-02-28,-0.00286,-0.002,7.99,27.84
2019-03-01,-0.00531,-0.03,7.99,29.16
2019-03-04,0.00817,-0.049,7.99,30.08
2019-03-05,0.01173,-0.042,7.99,28.04
2019-03-06,-0.00295,-0.058,7.99,29.82
2019-03-07,0.00115,0.006,7.99,27.68
2019-03-08,-0.01437,-0.087,7.99,26.83
2019-03-11,-0.01579,-0.07,7.99,26.04
2019-03-12,0.01354,-0.043,7.99,27.24
2019-03-13,0.00771,0.035,7.98,26.1
2019-03-14,0.0079,0.012,7.98,31.01
2019-03-15,0.00476,-0.096,7.98,28.66
2019-03-18,0.00053,0.024,7.98,27.86
2019-03-19,0.01224,0.024,7.98,30.58
2019-03-20,0.01653,-0.077,7.98,26.05
2019-03-21,0.0161,-0.131,7.98,27.79
2019-03-22,-0.00211,-0.033,7.98,31.0
2019-03-25,0.02467,0.015,7.98,27.78
2019-03-26,0.00381,0.034,7.98,31.67
2019-03-27,0.01108,-0.065,7.98,29.18
2019-03-28,0.00478,0.04,7.98,29.96
2019-03-29,0.00415,-0.119,7.98,30.0
2019-04-01,-0.01354,-0.045,7.98,28.0
2019-04-02,0.01232,-0.047,7.98,27.27
2019-04-03,0.05092,0.016,7.98,27.83
2019-04-04,-0.00705,0.022,7.98,26.52
2019-04-05,0.00098,0.008,7.99,27.9
2019-04-08,-0.00833,-0.084,7.98,27.99
2019-04-09,-0.0033,0.025,3.49,15.53
2019-04-10,0.01296,0.01,3.49,13.89
2019-04-11,-0.00478,-0.077,3.49,16.54
2019-04-12,-0.00319,-0.093,3.49,9.76
2019-04-15,-0.0121,0.032,3.48,11.17
2019-04-16,-0.00546,-0.017,3.48,12.47
2019-04-17,-0.01307,-0.061,3.48,15.24
2019-04-18,0.00565,-0.018,3.48,12.84
2019-04-19,0.023,0.005,3.49,10.8
2019-04-22,-0.00233,-0.013,3.49,12.63
2019-04-23,-0.01273,-0.072,3.48,11.2
2019-04-24,0.0078,0.065,3.48,10.91
2019-04-25,-0.00522,0.03,3.48,16.0
2019-04-26,0.01099,-0.023,3.48,12.47
2019-04-29,-0.00166,-0.022,3.48,13.26
2019-04-30,-0.00445,0.004,3.49,12.86
2019-05-01,-0.00082,-0.055,3.49,12.62
2019-05-02,0.00666,0.003,3.49,11.74
2019-05-03,-0.00122,-0.063,3.48,12.53
2019-05-06,-0.00337,-0.013,3.48,13.51
2019-05-07,-0.00099,-0.057,3.48,15.13
2019-05-08,-0.00957,-0.055,3.49,14.42
2019-05-09,0.00378,0.056,3.49,11.17
2019-05-10,-0.01369,-0.008,3.49,14.48
2019-05-13,-0.00295,-0.002,3.49,13.71
2019-05-14,0.00668,-0.09,3.49,12.06
2019-05-15,0.00302,-0.034,3.49,13.27
2019-05-16,0.00532,0.008,3.49,13.86
2019-05-17,8e-05,-0.002,3.49,13.07
2019-05-20,0.00996,-0.096,3.49,13.72
2019-05-21,0.008,-0.002,3.49,11.71
2019-05-22,0.00417,0.005,3.49,15.99
2019-05-23,0.00802,0.041,3.49,10.11
2019-05-24,0.0066,-0.036,3.49,13.87
2019-05-27,-0.00292,-0.1,3.49,13.55
2019-05-28,-0.01015,-0.05,3.49,13.96
2019-05-29,0.00396,-0.054,3.49,11.94
2019-05-30,0.00497,0.019,3.49,14.75
2019-05-31,0.00932,-0.119,3.48,12.84
2019-06-03,-0.00689,-0.028,3.48,11.22
2019-06-04,-0.00665,0.047,3.48,11.36
2019-06-05,0.00428,-0.01,3.48,13.19
2019-06-06,3e-05,0.026,3.48,10.61
